id,id_client,id_product,qtd,total,sale_date,full_name,location,code,email,name,price,actual_category
8049,14,127,4,6197.0,17-08-2024,Gabriela Silva Vieira Amaral,"AM , Itacoatiara",14,vieira.silva.amaral.gabriela@icloud.com,Cabo de Nylon Delta Velocity Core Mako,1549.35,Ancoragem
8050,48,103,13,22096.05,23-11-2024,Letícia Torres Peixoto Oliveira,PE - Suape (Ipojuca),48,torres.oliveira.peixoto.letícia@yahoo.com,Âncora Delta Swift,1789.19,Ancoragem
8051,32,65,8,194238.9,13-10-2024,Daniela Teixeira Antunes Coelho Batista,BA - Porto Seguro,32,antunes.coelho.batista.teixeira.daniela@hotmail.com,Motor de Popa Torqeedo Nautic Swift 223HP,25557.7,Propulsão
8052,27,48,9,132627.0,2023-05-29,Flávia Nunes Martins Ribeiro Coelho,"Salvador,BA",27,nunes.flávia.coelho.martins.ribeiro@protonmail.com,GPS Furuno Magnum Drift,14736.35,Eletrônicos
8053,20,56,15,612590.4,2024-06-25,Bruno Silva,"PA , Santarém Novo",20,silva.bruno@zoho.com,Motor Elétrico Torqeedo Velocity Swift 74HP,42988.77,Propulsão
8054,6,33,2,12760.4,2023-12-09,Antônia Coelho Pinheiro Peixoto Cavalcanti,"Fortaleza do Tabocão , TO",6,coelho.pinheiro.peixoto.antônia.cavalcanti@aol.com,Transponder Garmin Drift Vortex Marlin,6715.77,Eletrônicos
8055,22,71,9,1171567.0,25-11-2023,Daniela Borges Vieira Farias Mendonça,SE / Aracaju,22,borges.vieira.daniela.mendonça.farias#protonmail.com,Motor Elétrico Torqeedo Pulse 300HP,130174.06,Propulsão
8056,17,28,7,99810.0,02-10-2024,Luís Paiva Costa Cardoso Coelho,MS - Corumbá,17,costa.paiva.luís.coelho.cardoso@aol.com,Piloto Automático AIS Core,14258.56,Eletrônicos
8057,37,120,5,15622.0,07-08-2024,Jéssica Pimentel Borges Nunes Teixeira,"MA , Itaqui (São Luís)",37,nunes.borges.teixeira.pimentel.jéssica#yahoo.com,Boia de Arqueamento Danforth Flux Tidal,3124.49,Ancoragem
8058,32,77,9,402342.0,2023-05-15,Daniela Teixeira Antunes Coelho Batista,BA - Porto Seguro,32,antunes.coelho.batista.teixeira.daniela@hotmail.com,Motor Diesel Tohatsu Vector 197HP,44704.67,Propulsão
8059,22,96,7,494346.0,2023-08-13,Daniela Borges Vieira Farias Mendonça,SE / Aracaju,22,borges.vieira.daniela.mendonça.farias#protonmail.com,Motor de Popa Tohatsu Boost Swift 126HP,70620.84,Propulsão
8060,2,130,2,8288.0,2023-06-12,Fernanda Azevedo Soares Nunes Vieira,"PE , Recife",2,nunes.fernanda.soares.azevedo.vieira@outlook.com,Boia de Arqueamento Delta Zen Boost Vortex,4144.09,Ancoragem
8061,13,42,8,47943.0,2024-04-26,Carlos Guimarães Martins,PA / Santarém,13,martins.guimarães.carlos#hotmail.com,Transponder Lowrance Axis,5992.84,Eletrônicos
8062,43,150,13,20324.3,31-12-2023,Jéssica Farias Cunha,MA/Itaqui (São Luís),43,farias.jéssica.cunha@outlook.com,Cabo de Nylon Danforth Magnum Vox,1645.66,Ancoragem
8063,6,96,15,1059313.0,17-03-2024,Antônia Coelho Pinheiro Peixoto Cavalcanti,"Fortaleza do Tabocão , TO",6,coelho.pinheiro.peixoto.antônia.cavalcanti@aol.com,Motor de Popa Tohatsu Boost Swift 126HP,70620.84,Propulsão
8064,21,93,1,100477.0,08-03-2023,Sandra Rocha Oliveira Soares Peixoto,"AC,Rio Branco",21,peixoto.soares.rocha.oliveira.sandra#yahoo.com,Motor Elétrico Yamaha Flow 204HP,100477.01,Propulsão
8065,36,85,4,154315.0,28-09-2023,Francisca Ribeiro Pinheiro,Belém/PA,36,ribeiro.francisca.pinheiro@aol.com,Motor de Popa Parsun Impulse 162HP,38578.7,Propulsão
8066,17,39,10,281511.6,12-03-2024,Luís Paiva Costa Cardoso Coelho,MS - Corumbá,17,costa.paiva.luís.coelho.cardoso@aol.com,GPS Furuno Vector,29632.83,Eletrônicos
8067,20,14,10,340205.45,2024-01-27,Bruno Silva,"PA , Santarém Novo",20,silva.bruno@zoho.com,Rádio Furuno Zen Swift,35811.08,Eletrônicos
8068,11,13,5,38736.0,2023-10-06,Victor Torres Monteiro,BA - Porto Seguro,11,torres.monteiro.victor@gmail.com,Radar Simrad Boost,7747.1,Eletrônicos
8069,4,126,11,29448.0,26-08-2024,Thiago Moreira,"AC , Rio Branco",4,thiago.moreira#gmail.com,Corrente Danforth Hydro,2677.06,Ancoragem
8070,10,125,12,38783.75,19-01-2023,Débora Paiva,Santarém / PA,10,paiva.débora#gmx.com,Cabo de Nylon Danforth Kinetic,3402.07,Ancoragem
8071,49,25,7,80640.75,2024-06-20,Diego Costa Tavares Antunes,SE/Aracaju,49,costa.tavares.antunes.diego#icloud.com,Rádio Lowrance Nitro Thrust Barracuda,12126.46,Eletrônicos
8072,6,16,10,300060.0,02-02-2023,Antônia Coelho Pinheiro Peixoto Cavalcanti,"Fortaleza do Tabocão , TO",6,coelho.pinheiro.peixoto.antônia.cavalcanti@aol.com,Sonda Garmin Axis,30005.99,Eletrônicos
8073,19,65,8,194238.9,2024-12-05,Renata Lima Gomes Coelho Mendonça,Maceió / AL,19,renata.lima.mendonça.coelho.gomes@icloud.com,Motor de Popa Torqeedo Nautic Swift 223HP,25557.7,Propulsão
8074,38,148,14,63648.1,30-06-2024,Mateus Antunes,TO/Fortaleza do Tabocão,38,mateus.antunes#gmail.com,Âncora Delta Force Barracuda Mako,4785.56,Ancoragem
8075,24,74,6,493383.45,2023-12-28,Carla Peixoto Azevedo Silva Araújo,Laguna / SC,24,peixoto.carla.araújo.silva.azevedo#outlook.com,Motor de Popa Honda Torque 228HP,86558.56,Propulsão
8076,44,30,9,275719.45,22-06-2024,Rafael Paiva Vieira,Paranaguá / PR,44,rafael.vieira.paiva#icloud.com,Transponder AIS Boost,32247.87,Eletrônicos
8077,38,108,13,43492.0,29-07-2023,Mateus Antunes,TO/Fortaleza do Tabocão,38,mateus.antunes#gmail.com,Boia de Arqueamento Bruce Titan,3345.56,Ancoragem
8078,17,92,10,844113.95,2024-03-28,Luís Paiva Costa Cardoso Coelho,MS - Corumbá,17,costa.paiva.luís.coelho.cardoso@aol.com,Motor Elétrico Yamaha Nautic Kraken 133HP,88854.1,Propulsão
8079,46,137,10,32162.25,16-03-2023,Ana Silva Costa Farias Coelho,Macapá/AP,46,costa.farias.coelho.ana.silva#hotmail.com,Âncora Danforth Impulse,3385.47,Ancoragem
8080,32,105,2,619.0,2023-09-09,Daniela Teixeira Antunes Coelho Batista,BA - Porto Seguro,32,antunes.coelho.batista.teixeira.daniela@hotmail.com,Cabo de Nylon Danforth Prime,309.54,Ancoragem
8081,20,50,3,32136.6,09-11-2024,Bruno Silva,"PA , Santarém Novo",20,silva.bruno@zoho.com,Piloto Automático Simrad Poseidon Magnum,11275.99,Eletrônicos
8082,46,91,12,1537700.4,2024-03-29,Ana Silva Costa Farias Coelho,Macapá/AP,46,costa.farias.coelho.ana.silva#hotmail.com,Motor Elétrico Tohatsu Zenith Oceanic 113HP,134886.02,Propulsão
8083,49,27,15,247672.0,02-02-2024,Diego Costa Tavares Antunes,SE/Aracaju,49,costa.tavares.antunes.diego#icloud.com,GPS Garmin Vortex Maré Drift,16511.45,Eletrônicos
8084,31,120,3,9373.0,10-09-2023,Jéssica Figueiredo Leite Martins,"São Luís,MA",31,jéssica.martins.leite.figueiredo#tutanota.com,Boia de Arqueamento Danforth Flux Tidal,3124.49,Ancoragem
8085,1,109,2,1245.0,29-02-2024,Femininos Oliveira Antunes,"Aratu (Candeias) , BA",1,femininos.oliveira.antunes@icloud.com,Cabo de Nylon Danforth Evo Aqua Mako,622.7,Ancoragem
8086,47,26,8,138265.0,2023-07-31,Gabriela Barros Lacerda,RJ / Niterói,47,lacerda.gabriela.barros#tutanota.com,Piloto Automático Furuno Core Boost Flux,17283.18,Eletrônicos
8087,20,91,10,1348860.0,22-10-2023,Bruno Silva,"PA , Santarém Novo",20,silva.bruno@zoho.com,Motor Elétrico Tohatsu Zenith Oceanic 113HP,134886.02,Propulsão
8089,15,53,3,152973.75,19-02-2024,Carla Lopes Alves Pacheco Rocha,"Fortaleza do Tabocão,TO",15,lopes.alves.pacheco.rocha.carla#yahoo.com,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,53675.01,Propulsão
8090,13,80,5,646119.0,27-11-2023,Carlos Guimarães Martins,PA / Santarém,13,martins.guimarães.carlos#hotmail.com,Motor de Popa Volvo Maré 69HP,129223.84,Propulsão
8091,30,109,7,4359.0,2023-07-31,Victor Araújo Azevedo Tavares Correia,Itacoatiara - AM,30,araújo.tavares.azevedo.victor.correia@gmail.com,Cabo de Nylon Danforth Evo Aqua Mako,622.7,Ancoragem
8092,34,55,8,879898.0,02-01-2023,Victor Vieira Nunes Cunha,Fortaleza / CE,34,nunes.cunha.victor.vieira#protonmail.com,Motor Diesel Volvo Flow Oceanic 259HP,109987.2,Propulsão
8093,13,73,10,1360019.05,2023-03-02,Carlos Guimarães Martins,PA / Santarém,13,martins.guimarães.carlos#hotmail.com,Motor de Popa Torqeedo Core Hydra Flux 162HP,143159.93,Propulsão
8094,40,80,8,1033791.0,2024-02-13,Lucas Pacheco,"Corumbá,MS",40,pacheco.lucas#aol.com,Motor de Popa Volvo Maré 69HP,129223.84,Propulsão
8095,27,122,14,17589.25,2023-12-12,Flávia Nunes Martins Ribeiro Coelho,"Salvador,BA",27,nunes.flávia.coelho.martins.ribeiro@protonmail.com,Corrente Danforth Zenith Oceanic Torque,1322.47,Ancoragem
8096,43,122,3,3768.65,2023-04-19,Jéssica Farias Cunha,MA/Itaqui (São Luís),43,farias.jéssica.cunha@outlook.com,Corrente Danforth Zenith Oceanic Torque,1322.47,Ancoragem
8097,34,128,5,23254.0,2023-01-06,Victor Vieira Nunes Cunha,Fortaleza / CE,34,nunes.cunha.victor.vieira#protonmail.com,Boia de Arqueamento Bruce Marlin Hydra,4650.72,Ancoragem
8098,1,56,5,204196.8,2024-05-26,Femininos Oliveira Antunes,"Aratu (Candeias) , BA",1,femininos.oliveira.antunes@icloud.com,Motor Elétrico Torqeedo Velocity Swift 74HP,42988.77,Propulsão
8099,7,104,8,29704.0,2023-01-21,Bianca Barros Rocha Torres Siqueira,PB/Cabedelo,7,torres.barros.rocha.bianca.siqueira#aol.com,Cabo de Nylon Delta Zen Vortex Storm,3713.02,Ancoragem
8100,11,90,8,601140.05,2023-07-16,Victor Torres Monteiro,BA - Porto Seguro,11,torres.monteiro.victor@gmail.com,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,79097.33,Propulsão
8101,13,94,15,611263.0,03-12-2023,Carlos Guimarães Martins,PA / Santarém,13,martins.guimarães.carlos#hotmail.com,Motor de Popa Volvo Magnum 276HP,40750.84,Propulsão
8102,36,95,6,397905.6,07-09-2024,Francisca Ribeiro Pinheiro,Belém/PA,36,ribeiro.francisca.pinheiro@aol.com,Motor Diesel Honda Leviathan 133HP,69808.04,Propulsão
8103,14,50,14,149970.8,2024-07-14,Gabriela Silva Vieira Amaral,"AM , Itacoatiara",14,vieira.silva.amaral.gabriela@icloud.com,Piloto Automático Simrad Poseidon Magnum,11275.99,Eletrônicos
8104,37,128,2,8835.95,26-07-2024,Jéssica Pimentel Borges Nunes Teixeira,"MA , Itaqui (São Luís)",37,nunes.borges.teixeira.pimentel.jéssica#yahoo.com,Boia de Arqueamento Bruce Marlin Hydra,4650.72,Ancoragem
8105,28,115,11,8679.2,2023-03-06,Bianca Rodrigues,"PR , Antonina",28,rodrigues.bianca@icloud.com,Cabo de Nylon Delta Force Magnum Leviathan,830.59,Ancoragem
8106,8,25,8,92161.4,2023-08-31,Luiz Alves Pimentel,SE - Aracaju,8,pimentel.alves.luiz#outlook.com,Rádio Lowrance Nitro Thrust Barracuda,12126.46,Eletrônicos
8107,37,1,1,33123.0,23-09-2023,Jéssica Pimentel Borges Nunes Teixeira,"MA , Itaqui (São Luís)",37,nunes.borges.teixeira.pimentel.jéssica#yahoo.com,Transponder AIS Maré Magnum,33122.52,Eletrônicos
8108,39,87,15,1002898.0,30-01-2024,Renata Oliveira Siqueira,PE / Suape (Ipojuca),39,oliveira.renata.siqueira@aol.com,Motor Elétrico Volvo Boost 225HP,66859.9,Propulsão
8109,14,81,4,488594.0,26-11-2023,Gabriela Silva Vieira Amaral,"AM , Itacoatiara",14,vieira.silva.amaral.gabriela@icloud.com,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,122148.49,Propulsão
8110,47,55,11,1209859.0,03-09-2023,Gabriela Barros Lacerda,RJ / Niterói,47,lacerda.gabriela.barros#tutanota.com,Motor Diesel Volvo Flow Oceanic 259HP,109987.2,Propulsão
8111,20,82,3,154902.0,2024-04-16,Bruno Silva,"PA , Santarém Novo",20,silva.bruno@zoho.com,Motor Elétrico Volvo Nautic Vox 118HP,51634.04,Propulsão
8112,37,134,11,51894.0,09-09-2024,Jéssica Pimentel Borges Nunes Teixeira,"MA , Itaqui (São Luís)",37,nunes.borges.teixeira.pimentel.jéssica#yahoo.com,Âncora Delta Storm Vox,4717.61,Ancoragem
8113,10,8,1,4734.8,2023-05-12,Débora Paiva,Santarém / PA,10,paiva.débora#gmx.com,GPS AIS Zen,4984.15,Eletrônicos
8114,8,107,11,16647.0,09-06-2024,Luiz Alves Pimentel,SE - Aracaju,8,pimentel.alves.luiz#outlook.com,Boia de Arqueamento Bruce Tidal Marlin,1513.38,Ancoragem
8115,23,48,8,111996.45,22-06-2023,Bruna Mendonça Rodrigues,Santos - SP,23,rodrigues.mendonça.bruna#aol.com,GPS Furuno Magnum Drift,14736.35,Eletrônicos
8116,16,97,1,135335.0,29-06-2024,Renata Pacheco Cardoso,"Fortaleza,CE",16,renata.pacheco.cardoso@zoho.com,Motor de Popa Tohatsu Evo 168HP,135335.07,Propulsão
8117,43,33,7,47010.0,07-03-2023,Jéssica Farias Cunha,MA/Itaqui (São Luís),43,farias.jéssica.cunha@outlook.com,Transponder Garmin Drift Vortex Marlin,6715.77,Eletrônicos
8118,46,108,5,16728.0,2023-07-25,Ana Silva Costa Farias Coelho,Macapá/AP,46,costa.farias.coelho.ana.silva#hotmail.com,Boia de Arqueamento Bruce Titan,3345.56,Ancoragem
8119,1,35,8,88044.0,2024-05-07,Femininos Oliveira Antunes,"Aratu (Candeias) , BA",1,femininos.oliveira.antunes@icloud.com,Radar Furuno Swift,11005.53,Eletrônicos
8120,1,56,13,530911.3,2024-08-10,Femininos Oliveira Antunes,"Aratu (Candeias) , BA",1,femininos.oliveira.antunes@icloud.com,Motor Elétrico Torqeedo Velocity Swift 74HP,42988.77,Propulsão
8121,26,58,13,1414720.0,11-02-2023,Luiz Borges Gomes Araújo,Manaus/AM,26,gomes.araújo.borges.luiz#hotmail.com,Motor de Popa Tohatsu Ion Core Nautic 53HP,108824.59,Propulsão
8122,22,112,2,4362.0,20-01-2024,Daniela Borges Vieira Farias Mendonça,SE / Aracaju,22,borges.vieira.daniela.mendonça.farias#protonmail.com,Corrente Danforth Tidal,2180.95,Ancoragem
8123,7,143,11,46360.95,2024-03-23,Bianca Barros Rocha Torres Siqueira,PB/Cabedelo,7,torres.barros.rocha.bianca.siqueira#aol.com,Âncora Delta Hydra Kraken Velocity,4436.43,Ancoragem
8124,4,71,13,1607649.85,2024-02-03,Thiago Moreira,"AC , Rio Branco",4,thiago.moreira#gmail.com,Motor Elétrico Torqeedo Pulse 300HP,130174.06,Propulsão
8125,44,111,6,24425.45,27-06-2023,Rafael Paiva Vieira,Paranaguá / PR,44,rafael.vieira.paiva#icloud.com,Boia de Arqueamento Danforth Aero Dash,4285.23,Ancoragem
8126,21,23,14,156501.0,2023-08-11,Sandra Rocha Oliveira Soares Peixoto,"AC,Rio Branco",21,peixoto.soares.rocha.oliveira.sandra#yahoo.com,Piloto Automático Furuno Torque Peak,11178.63,Eletrônicos
8127,8,127,14,20606.45,17-01-2023,Luiz Alves Pimentel,SE - Aracaju,8,pimentel.alves.luiz#outlook.com,Cabo de Nylon Delta Velocity Core Mako,1549.35,Ancoragem
8128,26,93,9,859078.35,29-08-2023,Luiz Borges Gomes Araújo,Manaus/AM,26,gomes.araújo.borges.luiz#hotmail.com,Motor Elétrico Yamaha Flow 204HP,100477.01,Propulsão
8129,29,1,1,33123.0,11-03-2023,Gabriela Moraes Macedo Nunes,"CE,Fortaleza",29,moraes.nunes.gabriela.macedo@icloud.com,Transponder AIS Maré Magnum,33122.52,Eletrônicos
8130,23,148,9,40916.5,2024-08-27,Bruna Mendonça Rodrigues,Santos - SP,23,rodrigues.mendonça.bruna#aol.com,Âncora Delta Force Barracuda Mako,4785.56,Ancoragem
8131,27,143,12,53237.0,2024-07-29,Flávia Nunes Martins Ribeiro Coelho,"Salvador,BA",27,nunes.flávia.coelho.martins.ribeiro@protonmail.com,Âncora Delta Hydra Kraken Velocity,4436.43,Ancoragem
8132,8,7,11,214706.0,25-01-2023,Luiz Alves Pimentel,SE - Aracaju,8,pimentel.alves.luiz#outlook.com,Radar AIS Zen,19518.77,Eletrônicos
8133,46,11,2,72464.0,2024-09-10,Ana Silva Costa Farias Coelho,Macapá/AP,46,costa.farias.coelho.ana.silva#hotmail.com,GPS Furuno Swift Leviathan Poseidon,36231.91,Eletrônicos
8134,9,40,1,13474.8,2023-07-12,Lucas Guedes Cunha Lopes,PB - João Pessoa,9,lucas.lopes.guedes.cunha#tutanota.com,Sonda Furuno Maré Tidal,14184.04,Eletrônicos
8135,21,51,6,365706.3,2024-05-31,Sandra Rocha Oliveira Soares Peixoto,"AC,Rio Branco",21,peixoto.soares.rocha.oliveira.sandra#yahoo.com,Motor Diesel Tohatsu Evo Zenith 16HP,64158.99,Propulsão
8136,24,94,10,407508.0,2023-08-20,Carla Peixoto Azevedo Silva Araújo,Laguna / SC,24,peixoto.carla.araújo.silva.azevedo#outlook.com,Motor de Popa Volvo Magnum 276HP,40750.84,Propulsão
8137,17,77,12,509633.2,2023-12-22,Luís Paiva Costa Cardoso Coelho,MS - Corumbá,17,costa.paiva.luís.coelho.cardoso@aol.com,Motor Diesel Tohatsu Vector 197HP,44704.67,Propulsão
8138,30,107,3,4540.0,22-09-2024,Victor Araújo Azevedo Tavares Correia,Itacoatiara - AM,30,araújo.tavares.azevedo.victor.correia@gmail.com,Boia de Arqueamento Bruce Tidal Marlin,1513.38,Ancoragem
8139,26,80,5,613813.05,04-08-2023,Luiz Borges Gomes Araújo,Manaus/AM,26,gomes.araújo.borges.luiz#hotmail.com,Motor de Popa Volvo Maré 69HP,129223.84,Propulsão
8140,10,46,3,14951.0,11-11-2023,Débora Paiva,Santarém / PA,10,paiva.débora#gmx.com,Sonda AIS Magnum Boost,4983.77,Eletrônicos
8141,29,105,7,2058.65,2024-04-05,Gabriela Moraes Macedo Nunes,"CE,Fortaleza",29,moraes.nunes.gabriela.macedo@icloud.com,Cabo de Nylon Danforth Prime,309.54,Ancoragem
8142,13,10,9,273882.15,2023-01-26,Carlos Guimarães Martins,PA / Santarém,13,martins.guimarães.carlos#hotmail.com,Piloto Automático Simrad Titan Flux Magnum,32033.04,Eletrônicos
8143,4,62,8,776887.2,07-11-2023,Thiago Moreira,"AC , Rio Branco",4,thiago.moreira#gmail.com,Motor Diesel Yanmar Velocity 37HP,102221.97,Propulsão
8144,13,111,13,52922.6,2024-08-21,Carlos Guimarães Martins,PA / Santarém,13,martins.guimarães.carlos#hotmail.com,Boia de Arqueamento Danforth Aero Dash,4285.23,Ancoragem
8145,41,27,12,198137.0,03-04-2023,Pedro Ribeiro Costa Santos Correia,BA / Aratu (Candeias),41,costa.correia.ribeiro.santos.pedro#yahoo.com,GPS Garmin Vortex Maré Drift,16511.45,Eletrônicos
8146,40,146,1,471.2,2024-03-17,Lucas Pacheco,"Corumbá,MS",40,pacheco.lucas#aol.com,Corrente Delta Vox Ion,495.98,Ancoragem
8147,48,118,15,61490.65,2024-09-17,Letícia Torres Peixoto Oliveira,PE - Suape (Ipojuca),48,torres.oliveira.peixoto.letícia@yahoo.com,Boia de Arqueamento Delta Force Vox,4315.11,Ancoragem
8148,25,40,1,13474.8,2024-08-13,Femininos Antunes Lopes Ribeiro Amaral,ES / São Mateus,25,femininos.antunes.amaral.lopes.ribeiro@icloud.com,Sonda Furuno Maré Tidal,14184.04,Eletrônicos
8149,11,56,7,285874.95,2024-05-09,Victor Torres Monteiro,BA - Porto Seguro,11,torres.monteiro.victor@gmail.com,Motor Elétrico Torqeedo Velocity Swift 74HP,42988.77,Propulsão
8150,48,23,10,106196.7,18-11-2024,Letícia Torres Peixoto Oliveira,PE - Suape (Ipojuca),48,torres.oliveira.peixoto.letícia@yahoo.com,Piloto Automático Furuno Torque Peak,11178.63,Eletrônicos
8151,22,28,9,128327.0,2023-07-21,Daniela Borges Vieira Farias Mendonça,SE / Aracaju,22,borges.vieira.daniela.mendonça.farias#protonmail.com,Piloto Automático AIS Core,14258.56,Eletrônicos
8152,43,18,4,100975.5,15-10-2024,Jéssica Farias Cunha,MA/Itaqui (São Luís),43,farias.jéssica.cunha@outlook.com,Rádio Simrad Axis,26572.45,Eletrônicos
8153,24,13,13,100712.0,2024-03-16,Carla Peixoto Azevedo Silva Araújo,Laguna / SC,24,peixoto.carla.araújo.silva.azevedo#outlook.com,Radar Simrad Boost,7747.1,Eletrônicos
8154,40,12,5,12949.45,2024-04-11,Lucas Pacheco,"Corumbá,MS",40,pacheco.lucas#aol.com,GPS AIS Drift Flux Vox,2726.18,Eletrônicos
8155,23,125,2,6463.8,2023-07-13,Bruna Mendonça Rodrigues,Santos - SP,23,rodrigues.mendonça.bruna#aol.com,Cabo de Nylon Danforth Kinetic,3402.07,Ancoragem
8156,46,83,12,1617647.0,2023-02-01,Ana Silva Costa Farias Coelho,Macapá/AP,46,costa.farias.coelho.ana.silva#hotmail.com,Motor Diesel Yanmar Dash Nitro 184HP,134803.88,Propulsão
8157,22,56,2,85978.0,22-05-2023,Daniela Borges Vieira Farias Mendonça,SE / Aracaju,22,borges.vieira.daniela.mendonça.farias#protonmail.com,Motor Elétrico Torqeedo Velocity Swift 74HP,42988.77,Propulsão
8158,29,29,3,109531.0,2024-04-10,Gabriela Moraes Macedo Nunes,"CE,Fortaleza",29,moraes.nunes.gabriela.macedo@icloud.com,Rádio Simrad Orca,36510.34,Eletrônicos
8159,9,95,15,1047121.0,01-04-2024,Lucas Guedes Cunha Lopes,PB - João Pessoa,9,lucas.lopes.guedes.cunha#tutanota.com,Motor Diesel Honda Leviathan 133HP,69808.04,Propulsão
8160,37,12,7,18128.85,13-05-2023,Jéssica Pimentel Borges Nunes Teixeira,"MA , Itaqui (São Luís)",37,nunes.borges.teixeira.pimentel.jéssica#yahoo.com,GPS AIS Drift Flux Vox,2726.18,Eletrônicos
8161,2,20,4,117167.3,2023-12-11,Fernanda Azevedo Soares Nunes Vieira,"PE , Recife",2,nunes.fernanda.soares.azevedo.vieira@outlook.com,Radar AIS Marlin,30833.44,Eletrônicos
8162,16,85,14,540102.0,28-08-2023,Renata Pacheco Cardoso,"Fortaleza,CE",16,renata.pacheco.cardoso@zoho.com,Motor de Popa Parsun Impulse 162HP,38578.7,Propulsão
8163,5,69,5,215008.75,25-03-2023,Pedro Freitas,PA - Santarém Novo,5,pedro.freitas#icloud.com,Motor de Popa Torqeedo Ultra Impulse 292HP,45265.02,Propulsão
8164,47,55,13,1358342.3,28-06-2023,Gabriela Barros Lacerda,RJ / Niterói,47,lacerda.gabriela.barros#tutanota.com,Motor Diesel Volvo Flow Oceanic 259HP,109987.2,Propulsão
8165,18,4,13,43964.0,12-07-2024,Adriana Guedes Borges Alves Rocha,Santarém - PA,18,rocha.adriana.guedes.borges.alves#protonmail.com,Rádio AIS Hydro Tidal Zen,3381.88,Eletrônicos
8166,37,27,14,231160.0,29-07-2023,Jéssica Pimentel Borges Nunes Teixeira,"MA , Itaqui (São Luís)",37,nunes.borges.teixeira.pimentel.jéssica#yahoo.com,GPS Garmin Vortex Maré Drift,16511.45,Eletrônicos
8167,27,104,12,44556.0,26-12-2024,Flávia Nunes Martins Ribeiro Coelho,"Salvador,BA",27,nunes.flávia.coelho.martins.ribeiro@protonmail.com,Cabo de Nylon Delta Zen Vortex Storm,3713.02,Ancoragem
8168,36,99,11,1179933.0,2024-04-05,Francisca Ribeiro Pinheiro,Belém/PA,36,ribeiro.francisca.pinheiro@aol.com,Motor Elétrico Honda Flux Ultra 273HP,107266.66,Propulsão
8169,26,64,15,1672583.0,2023-09-02,Luiz Borges Gomes Araújo,Manaus/AM,26,gomes.araújo.borges.luiz#hotmail.com,Motor Elétrico Yamaha Swift Drift Current 265HP,111505.55,Propulsão
8170,37,130,10,41441.0,2024-06-09,Jéssica Pimentel Borges Nunes Teixeira,"MA , Itaqui (São Luís)",37,nunes.borges.teixeira.pimentel.jéssica#yahoo.com,Boia de Arqueamento Delta Zen Boost Vortex,4144.09,Ancoragem
8171,19,3,5,42864.95,10-11-2024,Renata Lima Gomes Coelho Mendonça,Maceió / AL,19,renata.lima.mendonça.coelho.gomes@icloud.com,Radar Furuno Pulse Leviathan,9024.19,Eletrônicos
8172,46,72,12,1136177.2,2023-01-03,Ana Silva Costa Farias Coelho,Macapá/AP,46,costa.farias.coelho.ana.silva#hotmail.com,Motor de Popa Volvo Hydro Dash 256HP,99664.64,Propulsão
8173,16,76,9,1333784.0,25-12-2023,Renata Pacheco Cardoso,"Fortaleza,CE",16,renata.pacheco.cardoso@zoho.com,Motor Diesel Honda Aero 205HP,148198.23,Propulsão
8174,38,132,4,5939.4,2024-05-27,Mateus Antunes,TO/Fortaleza do Tabocão,38,mateus.antunes#gmail.com,Corrente Bruce Nautic Evo,1562.97,Ancoragem
8175,28,27,15,235288.4,2024-11-19,Bianca Rodrigues,"PR , Antonina",28,rodrigues.bianca@icloud.com,GPS Garmin Vortex Maré Drift,16511.45,Eletrônicos
8176,9,43,15,526453.0,23-03-2024,Lucas Guedes Cunha Lopes,PB - João Pessoa,9,lucas.lopes.guedes.cunha#tutanota.com,Sonda AIS Barracuda,35096.86,Eletrônicos
8177,26,115,2,1577.95,2023-05-07,Luiz Borges Gomes Araújo,Manaus/AM,26,gomes.araújo.borges.luiz#hotmail.com,Cabo de Nylon Delta Force Magnum Leviathan,830.59,Ancoragem
8178,26,135,7,11512.0,2023-06-22,Luiz Borges Gomes Araújo,Manaus/AM,26,gomes.araújo.borges.luiz#hotmail.com,Cabo de Nylon Danforth Titan Poseidon,1644.51,Ancoragem
8179,1,20,15,462502.0,27-05-2024,Femininos Oliveira Antunes,"Aratu (Candeias) , BA",1,femininos.oliveira.antunes@icloud.com,Radar AIS Marlin,30833.44,Eletrônicos
8180,43,55,10,1099872.0,12-10-2023,Jéssica Farias Cunha,MA/Itaqui (São Luís),43,farias.jéssica.cunha@outlook.com,Motor Diesel Volvo Flow Oceanic 259HP,109987.2,Propulsão
8181,9,42,3,17979.0,2023-02-24,Lucas Guedes Cunha Lopes,PB - João Pessoa,9,lucas.lopes.guedes.cunha#tutanota.com,Transponder Lowrance Axis,5992.84,Eletrônicos
8182,5,115,5,4153.0,03-11-2024,Pedro Freitas,PA - Santarém Novo,5,pedro.freitas#icloud.com,Cabo de Nylon Delta Force Magnum Leviathan,830.59,Ancoragem
8183,11,61,9,239559.6,2024-08-08,Victor Torres Monteiro,BA - Porto Seguro,11,torres.monteiro.victor@gmail.com,Motor Diesel Honda Prime 84HP,28018.63,Propulsão
8184,27,80,9,1104864.25,27-10-2024,Flávia Nunes Martins Ribeiro Coelho,"Salvador,BA",27,nunes.flávia.coelho.martins.ribeiro@protonmail.com,Motor de Popa Volvo Maré 69HP,129223.84,Propulsão
